season,team_id,player_dir,per
2003-04,PHO,/players/b/barbole01.html,12.7
2004-05,PHO,/players/b/barbole01.html,12.8
2005-06,PHO,/players/b/barbole01.html,15.1
2006-07,PHO,/players/b/barbole01.html,18.4
2007-08,PHO,/players/b/barbole01.html,15.8
2008-09,PHO,/players/b/barbole01.html,19.4
2009-10,PHO,/players/b/barbole01.html,14.0
2010-11,TOR,/players/b/barbole01.html,15.3
2011-12,TOT,/players/b/barbole01.html,14.0
2011-12,TOR,/players/b/barbole01.html,14.2
2011-12,IND,/players/b/barbole01.html,13.4
2012-13,BOS,/players/b/barbole01.html,13.5
2013-14,PHO,/players/b/barbole01.html,11.5
2014-15,GSW,/players/b/barbole01.html,15.3
2015-16,GSW,/players/b/barbole01.html,11.7
2016-17,PHO,/players/b/barbole01.html,11.5
2012-13,GSW,/players/b/barneha02.html,11.0
2013-14,GSW,/players/b/barneha02.html,9.8
2014-15,GSW,/players/b/barneha02.html,13.4
2015-16,GSW,/players/b/barneha02.html,12.3
2016-17,DAL,/players/b/barneha02.html,16.3
2017-18,DAL,/players/b/barneha02.html,15.8
2018-19,TOT,/players/b/barneha02.html,12.8
2018-19,DAL,/players/b/barneha02.html,13.1
2018-19,SAC,/players/b/barneha02.html,12.3
2019-20,SAC,/players/b/barneha02.html,13.3
2020-21,SAC,/players/b/barneha02.html,15.4
2021-22,SAC,/players/b/barneha02.html,15.7
2022-23,SAC,/players/b/barneha02.html,14.1
2023-24,SAC,/players/b/barneha02.html,11.8
2005-06,MIL,/players/b/bogutan01.html,15.2
2006-07,MIL,/players/b/bogutan01.html,15.5
2007-08,MIL,/players/b/bogutan01.html,17.5
2008-09,MIL,/players/b/bogutan01.html,16.2
2009-10,MIL,/players/b/bogutan01.html,20.7
2010-11,MIL,/players/b/bogutan01.html,16.7
2011-12,MIL,/players/b/bogutan01.html,14.9
2012-13,GSW,/players/b/bogutan01.html,13.8
2013-14,GSW,/players/b/bogutan01.html,17.0
2014-15,GSW,/players/b/bogutan01.html,15.8
2015-16,GSW,/players/b/bogutan01.html,15.9
2016-17,TOT,/players/b/bogutan01.html,9.3
2016-17,DAL,/players/b/bogutan01.html,9.4
2016-17,CLE,/players/b/bogutan01.html,-35.3
2017-18,LAL,/players/b/bogutan01.html,10.9
2018-19,GSW,/players/b/bogutan01.html,13.4
2009-10,GSW,/players/c/curryst01.html,16.3
2010-11,GSW,/players/c/curryst01.html,19.4
2011-12,GSW,/players/c/curryst01.html,21.2
2012-13,GSW,/players/c/curryst01.html,21.3
None,GSW,/players/c/curryst01.html,24.1
None,GSW,/players/c/curryst01.html,28.0
None,GSW,/players/c/curryst01.html,31.5
None,GSW,/players/c/curryst01.html,24.6
None,GSW,/players/c/curryst01.html,28.2
None,GSW,/players/c/curryst01.html,24.4
2019-20,GSW,/players/c/curryst01.html,21.7
None,GSW,/players/c/curryst01.html,26.3
None,GSW,/players/c/curryst01.html,21.4
None,GSW,/players/c/curryst01.html,24.1
None,GSW,/players/c/curryst01.html,20.9
2012-13,GSW,/players/e/ezelife01.html,9.3
2014-15,GSW,/players/e/ezelife01.html,16.2
2015-16,GSW,/players/e/ezelife01.html,17.7
2012-13,GSW,/players/g/greendr01.html,7.1
2013-14,GSW,/players/g/greendr01.html,12.7
2014-15,GSW,/players/g/greendr01.html,16.4
None,GSW,/players/g/greendr01.html,19.3
None,GSW,/players/g/greendr01.html,16.5
None,GSW,/players/g/greendr01.html,16.1
2018-19,GSW,/players/g/greendr01.html,12.9
2019-20,GSW,/players/g/greendr01.html,12.5
2020-21,GSW,/players/g/greendr01.html,13.3
None,GSW,/players/g/greendr01.html,14.3
2022-23,GSW,/players/g/greendr01.html,12.2
2023-24,GSW,/players/g/greendr01.html,14.9
2012-13,PHI,/players/h/holidju01.html,7.6
2014-15,GSW,/players/h/holidju01.html,12.1
2015-16,TOT,/players/h/holidju01.html,9.4
2015-16,ATL,/players/h/holidju01.html,4.7
2015-16,CHI,/players/h/holidju01.html,11.8
2016-17,NYK,/players/h/holidju01.html,12.7
2017-18,CHI,/players/h/holidju01.html,10.8
2018-19,TOT,/players/h/holidju01.html,10.0
2018-19,CHI,/players/h/holidju01.html,11.0
2018-19,MEM,/players/h/holidju01.html,8.9
2019-20,IND,/players/h/holidju01.html,12.1
2020-21,IND,/players/h/holidju01.html,10.4
2021-22,TOT,/players/h/holidju01.html,9.5
2021-22,IND,/players/h/holidju01.html,10.3
2021-22,SAC,/players/h/holidju01.html,7.9
2022-23,TOT,/players/h/holidju01.html,6.6
2022-23,ATL,/players/h/holidju01.html,6.1
2022-23,DAL,/players/h/holidju01.html,7.4
2023-24,DEN,/players/h/holidju01.html,9.5
2004-05,PHI,/players/i/iguodan01.html,13.5
2005-06,PHI,/players/i/iguodan01.html,14.8
2006-07,PHI,/players/i/iguodan01.html,18.1
2007-08,PHI,/players/i/iguodan01.html,19.0
2008-09,PHI,/players/i/iguodan01.html,18.4
2009-10,PHI,/players/i/iguodan01.html,17.8
2010-11,PHI,/players/i/iguodan01.html,17.2
None,PHI,/players/i/iguodan01.html,17.6
2012-13,DEN,/players/i/iguodan01.html,15.2
2013-14,GSW,/players/i/iguodan01.html,13.7
2014-15,GSW,/players/i/iguodan01.html,12.3
2015-16,GSW,/players/i/iguodan01.html,12.2
2016-17,GSW,/players/i/iguodan01.html,14.3
2017-18,GSW,/players/i/iguodan01.html,11.2
2018-19,GSW,/players/i/iguodan01.html,13.1
2019-20,MIA,/players/i/iguodan01.html,10.5
2020-21,MIA,/players/i/iguodan01.html,9.2
2021-22,GSW,/players/i/iguodan01.html,12.3
2022-23,GSW,/players/i/iguodan01.html,7.3
2013-14,GSW,/players/k/kuzmiog01.html,3.4
2014-15,GSW,/players/k/kuzmiog01.html,12.9
2005-06,NYK,/players/l/leeda02.html,15.4
2006-07,NYK,/players/l/leeda02.html,20.2
2007-08,NYK,/players/l/leeda02.html,18.0
2008-09,NYK,/players/l/leeda02.html,19.0
None,NYK,/players/l/leeda02.html,22.2
2010-11,GSW,/players/l/leeda02.html,17.8
2011-12,GSW,/players/l/leeda02.html,19.7
None,GSW,/players/l/leeda02.html,19.2
2013-14,GSW,/players/l/leeda02.html,19.1
2014-15,GSW,/players/l/leeda02.html,17.8
2015-16,TOT,/players/l/leeda02.html,19.6
2015-16,BOS,/players/l/leeda02.html,15.5
2015-16,DAL,/players/l/leeda02.html,24.0
2016-17,SAS,/players/l/leeda02.html,18.5
2004-05,LAC,/players/l/livinsh01.html,10.4
2005-06,LAC,/players/l/livinsh01.html,10.2
2006-07,LAC,/players/l/livinsh01.html,13.7
2008-09,TOT,/players/l/livinsh01.html,12.1
2008-09,MIA,/players/l/livinsh01.html,5.4
2008-09,OKC,/players/l/livinsh01.html,13.5
2009-10,TOT,/players/l/livinsh01.html,12.8
2009-10,OKC,/players/l/livinsh01.html,4.7
2009-10,WAS,/players/l/livinsh01.html,14.4
2010-11,CHA,/players/l/livinsh01.html,14.3
2011-12,MIL,/players/l/livinsh01.html,11.0
2012-13,TOT,/players/l/livinsh01.html,13.0
2012-13,WAS,/players/l/livinsh01.html,7.4
2012-13,CLE,/players/l/livinsh01.html,14.6
2013-14,BRK,/players/l/livinsh01.html,14.5
2014-15,GSW,/players/l/livinsh01.html,12.9
2015-16,GSW,/players/l/livinsh01.html,13.8
2016-17,GSW,/players/l/livinsh01.html,10.1
2017-18,GSW,/players/l/livinsh01.html,11.6
2018-19,GSW,/players/l/livinsh01.html,11.7
2014-15,GSW,/players/m/mcadoja01.html,17.7
2015-16,GSW,/players/m/mcadoja01.html,15.9
2016-17,GSW,/players/m/mcadoja01.html,13.1
2017-18,PHI,/players/m/mcadoja01.html,7.4
2008-09,IND,/players/r/rushbr01.html,9.0
2009-10,IND,/players/r/rushbr01.html,9.6
2010-11,IND,/players/r/rushbr01.html,10.6
2011-12,GSW,/players/r/rushbr01.html,15.2
2012-13,GSW,/players/r/rushbr01.html,11.9
2013-14,UTA,/players/r/rushbr01.html,4.1
2014-15,GSW,/players/r/rushbr01.html,0.8
2015-16,GSW,/players/r/rushbr01.html,10.1
2016-17,MIN,/players/r/rushbr01.html,6.6
2008-09,PHI,/players/s/speigma01.html,17.9
2009-10,PHI,/players/s/speigma01.html,17.6
2010-11,PHI,/players/s/speigma01.html,15.3
2011-12,MEM,/players/s/speigma01.html,14.1
2012-13,TOT,/players/s/speigma01.html,17.3
2012-13,MEM,/players/s/speigma01.html,16.1
2012-13,CLE,/players/s/speigma01.html,18.2
2013-14,GSW,/players/s/speigma01.html,15.2
2014-15,GSW,/players/s/speigma01.html,19.5
2015-16,GSW,/players/s/speigma01.html,17.1
2016-17,LAC,/players/s/speigma01.html,17.5
2017-18,ORL,/players/s/speigma01.html,13.7
2011-12,GSW,/players/t/thompkl01.html,14.9
2012-13,GSW,/players/t/thompkl01.html,12.7
2013-14,GSW,/players/t/thompkl01.html,14.3
None,GSW,/players/t/thompkl01.html,20.8
None,GSW,/players/t/thompkl01.html,18.6
None,GSW,/players/t/thompkl01.html,17.4
None,GSW,/players/t/thompkl01.html,16.0
None,GSW,/players/t/thompkl01.html,16.6
2021-22,GSW,/players/t/thompkl01.html,16.7
2022-23,GSW,/players/t/thompkl01.html,14.7
2023-24,GSW,/players/t/thompkl01.html,12.5
2003-04,LAC,/players/b/barnema02.html,10.6
2004-05,SAC,/players/b/barnema02.html,9.0
2005-06,TOT,/players/b/barnema02.html,10.7
2005-06,NYK,/players/b/barnema02.html,9.8
2005-06,PHI,/players/b/barnema02.html,10.8
2006-07,GSW,/players/b/barnema02.html,14.7
2007-08,GSW,/players/b/barnema02.html,12.9
2008-09,PHO,/players/b/barnema02.html,12.6
2009-10,ORL,/players/b/barnema02.html,13.6
2010-11,LAL,/players/b/barnema02.html,14.6
2011-12,LAL,/players/b/barnema02.html,15.5
2012-13,LAC,/players/b/barnema02.html,15.5
2013-14,LAC,/players/b/barnema02.html,12.0
2014-15,LAC,/players/b/barnema02.html,11.3
2015-16,MEM,/players/b/barnema02.html,11.7
2016-17,TOT,/players/b/barnema02.html,10.3
2016-17,SAC,/players/b/barnema02.html,10.2
2016-17,GSW,/players/b/barnema02.html,10.7
2013-14,LAC,/players/b/bullore01.html,6.7
2014-15,TOT,/players/b/bullore01.html,6.2
2014-15,LAC,/players/b/bullore01.html,8.8
2014-15,PHO,/players/b/bullore01.html,-3.1
2015-16,DET,/players/b/bullore01.html,12.0
2016-17,DET,/players/b/bullore01.html,11.7
2017-18,DET,/players/b/bullore01.html,13.6
2018-19,TOT,/players/b/bullore01.html,10.5
2018-19,DET,/players/b/bullore01.html,11.0
2018-19,LAL,/players/b/bullore01.html,9.1
2019-20,NYK,/players/b/bullore01.html,9.3
2020-21,NYK,/players/b/bullore01.html,11.1
2021-22,DAL,/players/b/bullore01.html,9.2
2022-23,DAL,/players/b/bullore01.html,7.7
2023-24,HOU,/players/b/bullore01.html,7.3
2000-01,CHI,/players/c/crawfja01.html,8.5
2001-02,CHI,/players/c/crawfja01.html,15.3
2002-03,CHI,/players/c/crawfja01.html,15.4
2003-04,CHI,/players/c/crawfja01.html,15.9
2004-05,NYK,/players/c/crawfja01.html,15.2
2005-06,NYK,/players/c/crawfja01.html,15.5
2006-07,NYK,/players/c/crawfja01.html,14.5
2007-08,NYK,/players/c/crawfja01.html,16.0
2008-09,TOT,/players/c/crawfja01.html,15.1
2008-09,NYK,/players/c/crawfja01.html,15.7
2008-09,GSW,/players/c/crawfja01.html,15.0
2009-10,ATL,/players/c/crawfja01.html,18.4
2010-11,ATL,/players/c/crawfja01.html,14.2
2011-12,POR,/players/c/crawfja01.html,15.7
2012-13,LAC,/players/c/crawfja01.html,16.8
2013-14,LAC,/players/c/crawfja01.html,17.3
2014-15,LAC,/players/c/crawfja01.html,16.6
2015-16,LAC,/players/c/crawfja01.html,14.0
2016-17,LAC,/players/c/crawfja01.html,12.0
2017-18,MIN,/players/c/crawfja01.html,13.0
2018-19,PHO,/players/c/crawfja01.html,11.7
2019-20,BRK,/players/c/crawfja01.html,33.2
2012-13,DAL,/players/c/cunnija01.html,14.8
2013-14,TOT,/players/c/cunnija01.html,8.5
2013-14,ATL,/players/c/cunnija01.html,-1.8
2013-14,SAC,/players/c/cunnija01.html,12.4
2014-15,LAC,/players/c/cunnija01.html,7.3
2015-16,TOT,/players/c/cunnija01.html,5.9
2015-16,CLE,/players/c/cunnija01.html,5.9
2015-16,MIL,/players/c/cunnija01.html,5.8
2007-08,BOS,/players/d/davisgl01.html,11.3
2008-09,BOS,/players/d/davisgl01.html,10.7
2009-10,BOS,/players/d/davisgl01.html,11.5
2010-11,BOS,/players/d/davisgl01.html,12.8
2011-12,ORL,/players/d/davisgl01.html,13.2
2012-13,ORL,/players/d/davisgl01.html,15.0
2013-14,TOT,/players/d/davisgl01.html,13.1
2013-14,ORL,/players/d/davisgl01.html,13.7
2013-14,LAC,/players/d/davisgl01.html,10.3
2014-15,LAC,/players/d/davisgl01.html,10.8
2008-09,NJN,/players/d/douglch01.html,12.2
2009-10,NJN,/players/d/douglch01.html,11.5
2010-11,MIL,/players/d/douglch01.html,11.5
2012-13,DAL,/players/d/douglch01.html,8.3
2013-14,CHA,/players/d/douglch01.html,12.2
2014-15,LAC,/players/d/douglch01.html,3.3
2006-07,LAL,/players/f/farmajo01.html,10.8
2007-08,LAL,/players/f/farmajo01.html,15.4
2008-09,LAL,/players/f/farmajo01.html,9.9
2009-10,LAL,/players/f/farmajo01.html,12.3
2010-11,NJN,/players/f/farmajo01.html,14.1
2011-12,NJN,/players/f/farmajo01.html,17.4
2013-14,LAL,/players/f/farmajo01.html,15.0
2014-15,LAC,/players/f/farmajo01.html,9.9
2015-16,MEM,/players/f/farmajo01.html,13.2
2016-17,SAC,/players/f/farmajo01.html,14.4
None,LAC,/players/g/griffbl01.html,21.9
None,LAC,/players/g/griffbl01.html,23.4
None,LAC,/players/g/griffbl01.html,22.4
None,LAC,/players/g/griffbl01.html,23.9
None,LAC,/players/g/griffbl01.html,22.8
2015-16,LAC,/players/g/griffbl01.html,22.1
2016-17,LAC,/players/g/griffbl01.html,22.6
2017-18,TOT,/players/g/griffbl01.html,19.6
2017-18,LAC,/players/g/griffbl01.html,20.4
2017-18,DET,/players/g/griffbl01.html,18.5
None,DET,/players/g/griffbl01.html,21.0
2019-20,DET,/players/g/griffbl01.html,11.9
2020-21,TOT,/players/g/griffbl01.html,12.9
2020-21,DET,/players/g/griffbl01.html,9.8
2020-21,BRK,/players/g/griffbl01.html,16.3
2021-22,BRK,/players/g/griffbl01.html,13.7
2022-23,BOS,/players/g/griffbl01.html,13.1
2011-12,DEN,/players/h/hamiljo02.html,13.9
2012-13,DEN,/players/h/hamiljo02.html,16.9
2013-14,TOT,/players/h/hamiljo02.html,12.7
2013-14,DEN,/players/h/hamiljo02.html,13.2
2013-14,HOU,/players/h/hamiljo02.html,11.7
2014-15,LAC,/players/h/hamiljo02.html,8.3
2015-16,NOP,/players/h/hamiljo02.html,12.4
2007-08,SAC,/players/h/hawessp01.html,11.6
2008-09,SAC,/players/h/hawessp01.html,13.0
2009-10,SAC,/players/h/hawessp01.html,13.8
2010-11,PHI,/players/h/hawessp01.html,12.8
2011-12,PHI,/players/h/hawessp01.html,18.1
2012-13,PHI,/players/h/hawessp01.html,16.0
2013-14,TOT,/players/h/hawessp01.html,15.7
2013-14,PHI,/players/h/hawessp01.html,15.3
2013-14,CLE,/players/h/hawessp01.html,16.6
2014-15,LAC,/players/h/hawessp01.html,9.8
2015-16,CHO,/players/h/hawessp01.html,12.4
2016-17,TOT,/players/h/hawessp01.html,15.6
2016-17,CHO,/players/h/hawessp01.html,14.8
2016-17,MIL,/players/h/hawessp01.html,18.6
2009-10,TOT,/players/h/hudsole01.html,13.2
2009-10,BOS,/players/h/hudsole01.html,8.7
2009-10,MEM,/players/h/hudsole01.html,18.3
2010-11,WAS,/players/h/hudsole01.html,6.0
2011-12,TOT,/players/h/hudsole01.html,13.9
2011-12,CLE,/players/h/hudsole01.html,14.7
2011-12,MEM,/players/h/hudsole01.html,0.4
2014-15,LAC,/players/h/hudsole01.html,16.0
2003-04,MEM,/players/j/jonesda02.html,2.5
2004-05,MEM,/players/j/jonesda02.html,9.6
2005-06,MEM,/players/j/jonesda02.html,8.0
2006-07,MEM,/players/j/jonesda02.html,9.6
2007-08,SAC,/players/j/jonesda02.html,13.5
2008-09,DEN,/players/j/jonesda02.html,9.0
2009-10,IND,/players/j/jonesda02.html,10.8
2010-11,IND,/players/j/jonesda02.html,13.7
2011-12,IND,/players/j/jonesda02.html,10.3
2012-13,TOT,/players/j/jonesda02.html,6.4
2012-13,DAL,/players/j/jonesda02.html,6.9
2012-13,ATL,/players/j/jonesda02.html,5.4
2014-15,LAC,/players/j/jonesda02.html,1.9
2015-16,CLE,/players/j/jonesda02.html,10.3
2016-17,CLE,/players/j/jonesda02.html,14.7
2008-09,LAC,/players/j/jordade01.html,14.1
2009-10,LAC,/players/j/jordade01.html,12.7
2010-11,LAC,/players/j/jordade01.html,14.8
2011-12,LAC,/players/j/jordade01.html,16.4
2012-13,LAC,/players/j/jordade01.html,17.2
2013-14,LAC,/players/j/jordade01.html,18.2
2014-15,LAC,/players/j/jordade01.html,21.0
2015-16,LAC,/players/j/jordade01.html,20.6
None,LAC,/players/j/jordade01.html,21.8
2017-18,LAC,/players/j/jordade01.html,20.2
2018-19,TOT,/players/j/jordade01.html,19.0
2018-19,DAL,/players/j/jordade01.html,18.0
2018-19,NYK,/players/j/jordade01.html,22.1
2019-20,BRK,/players/j/jordade01.html,19.9
2020-21,BRK,/players/j/jordade01.html,17.1
2021-22,TOT,/players/j/jordade01.html,17.2
2021-22,LAL,/players/j/jordade01.html,17.5
2021-22,PHI,/players/j/jordade01.html,16.5
2022-23,DEN,/players/j/jordade01.html,14.7
2023-24,DEN,/players/j/jordade01.html,16.1
2005-06,NOK,/players/p/paulch01.html,22.1
2006-07,NOK,/players/p/paulch01.html,22.0
None,NOH,/players/p/paulch01.html,28.3
None,NOH,/players/p/paulch01.html,30.0
None,NOH,/players/p/paulch01.html,23.7
None,NOH,/players/p/paulch01.html,23.7
None,LAC,/players/p/paulch01.html,27.0
None,LAC,/players/p/paulch01.html,26.4
None,LAC,/players/p/paulch01.html,25.9
None,LAC,/players/p/paulch01.html,26.0
None,LAC,/players/p/paulch01.html,26.2
2016-17,LAC,/players/p/paulch01.html,26.2
2017-18,HOU,/players/p/paulch01.html,24.4
2018-19,HOU,/players/p/paulch01.html,19.7
None,OKC,/players/p/paulch01.html,21.7
None,PHO,/players/p/paulch01.html,21.4
None,PHO,/players/p/paulch01.html,20.8
2022-23,PHO,/players/p/paulch01.html,17.7
2023-24,GSW,/players/p/paulch01.html,14.8
2006-07,ORL,/players/r/redicjj01.html,13.0
2007-08,ORL,/players/r/redicjj01.html,12.7
2008-09,ORL,/players/r/redicjj01.html,9.9
2009-10,ORL,/players/r/redicjj01.html,15.0
2010-11,ORL,/players/r/redicjj01.html,12.8
2011-12,ORL,/players/r/redicjj01.html,15.1
2012-13,TOT,/players/r/redicjj01.html,14.7
2012-13,ORL,/players/r/redicjj01.html,16.1
2012-13,MIL,/players/r/redicjj01.html,11.9
2013-14,LAC,/players/r/redicjj01.html,16.6
2014-15,LAC,/players/r/redicjj01.html,16.2
2015-16,LAC,/players/r/redicjj01.html,17.5
2016-17,LAC,/players/r/redicjj01.html,14.8
2017-18,PHI,/players/r/redicjj01.html,15.9
2018-19,PHI,/players/r/redicjj01.html,15.1
2019-20,NOP,/players/r/redicjj01.html,15.4
2020-21,TOT,/players/r/redicjj01.html,9.9
2020-21,NOP,/players/r/redicjj01.html,10.9
2020-21,DAL,/players/r/redicjj01.html,5.9
2012-13,NOH,/players/r/riverau01.html,5.9
2013-14,NOP,/players/r/riverau01.html,11.6
2014-15,TOT,/players/r/riverau01.html,10.3
2014-15,NOP,/players/r/riverau01.html,10.1
2014-15,LAC,/players/r/riverau01.html,10.6
2015-16,LAC,/players/r/riverau01.html,11.1
2016-17,LAC,/players/r/riverau01.html,11.4
2017-18,LAC,/players/r/riverau01.html,12.6
2018-19,TOT,/players/r/riverau01.html,7.7
2018-19,WAS,/players/r/riverau01.html,6.8
2018-19,HOU,/players/r/riverau01.html,8.2
2019-20,HOU,/players/r/riverau01.html,10.4
2020-21,TOT,/players/r/riverau01.html,9.9
2020-21,NYK,/players/r/riverau01.html,9.5
2020-21,DEN,/players/r/riverau01.html,10.3
2021-22,DEN,/players/r/riverau01.html,7.2
2022-23,MIN,/players/r/riverau01.html,7.4
2005-06,NYK,/players/r/robinna01.html,12.6
2006-07,NYK,/players/r/robinna01.html,15.2
2007-08,NYK,/players/r/robinna01.html,15.3
2008-09,NYK,/players/r/robinna01.html,18.9
2009-10,TOT,/players/r/robinna01.html,16.3
2009-10,NYK,/players/r/robinna01.html,17.6
2009-10,BOS,/players/r/robinna01.html,13.9
2010-11,TOT,/players/r/robinna01.html,10.0
2010-11,BOS,/players/r/robinna01.html,10.2
2010-11,OKC,/players/r/robinna01.html,3.3
2011-12,GSW,/players/r/robinna01.html,18.0
2012-13,CHI,/players/r/robinna01.html,17.4
2013-14,DEN,/players/r/robinna01.html,15.6
2014-15,TOT,/players/r/robinna01.html,10.6
2014-15,DEN,/players/r/robinna01.html,10.6
2014-15,LAC,/players/r/robinna01.html,10.4
2015-16,NOP,/players/r/robinna01.html,2.6
2000-01,SAC,/players/t/turkohe01.html,11.7
2001-02,SAC,/players/t/turkohe01.html,14.2
2002-03,SAC,/players/t/turkohe01.html,12.0
2003-04,SAS,/players/t/turkohe01.html,14.1
2004-05,ORL,/players/t/turkohe01.html,16.0
2005-06,ORL,/players/t/turkohe01.html,16.7
2006-07,ORL,/players/t/turkohe01.html,14.2
2007-08,ORL,/players/t/turkohe01.html,17.8
2008-09,ORL,/players/t/turkohe01.html,14.8
2009-10,TOR,/players/t/turkohe01.html,13.3
2010-11,TOT,/players/t/turkohe01.html,13.4
2010-11,PHO,/players/t/turkohe01.html,13.1
2010-11,ORL,/players/t/turkohe01.html,13.6
2011-12,ORL,/players/t/turkohe01.html,11.7
2012-13,ORL,/players/t/turkohe01.html,3.4
2013-14,LAC,/players/t/turkohe01.html,11.3
2014-15,LAC,/players/t/turkohe01.html,10.5
2010-11,GSW,/players/u/udohek01.html,9.7
2011-12,TOT,/players/u/udohek01.html,12.5
2011-12,GSW,/players/u/udohek01.html,11.5
2011-12,MIL,/players/u/udohek01.html,14.3
2012-13,MIL,/players/u/udohek01.html,12.0
2013-14,MIL,/players/u/udohek01.html,7.6
2014-15,LAC,/players/u/udohek01.html,11.6
2017-18,UTA,/players/u/udohek01.html,15.2
2018-19,UTA,/players/u/udohek01.html,20.9
2014-15,LAC,/players/w/wilcocj01.html,8.5
2015-16,LAC,/players/w/wilcocj01.html,12.9
2016-17,ORL,/players/w/wilcocj01.html,2.9
2014-15,SAS,/players/a/anderky01.html,8.2
2015-16,SAS,/players/a/anderky01.html,12.9
2016-17,SAS,/players/a/anderky01.html,12.5
2017-18,SAS,/players/a/anderky01.html,15.9
2018-19,MEM,/players/a/anderky01.html,12.8
2019-20,MEM,/players/a/anderky01.html,12.5
2020-21,MEM,/players/a/anderky01.html,17.2
2021-22,MEM,/players/a/anderky01.html,14.4
2022-23,MIN,/players/a/anderky01.html,14.8
2023-24,MIN,/players/a/anderky01.html,12.4
2009-10,POR,/players/p/pendeje02.html,12.1
2011-12,IND,/players/p/pendeje02.html,13.4
2012-13,IND,/players/p/pendeje02.html,14.5
2013-14,SAS,/players/p/pendeje02.html,11.1
2014-15,SAS,/players/p/pendeje02.html,14.4
2015-16,LAC,/players/p/pendeje02.html,8.3
2012-13,SAS,/players/b/baynear01.html,8.8
2013-14,SAS,/players/b/baynear01.html,9.7
2014-15,SAS,/players/b/baynear01.html,15.9
2015-16,DET,/players/b/baynear01.html,17.8
2016-17,DET,/players/b/baynear01.html,13.1
2017-18,BOS,/players/b/baynear01.html,12.0
2018-19,BOS,/players/b/baynear01.html,14.0
2019-20,PHO,/players/b/baynear01.html,15.2
2020-21,TOR,/players/b/baynear01.html,10.5
2007-08,GSW,/players/b/belinma01.html,8.2
2008-09,GSW,/players/b/belinma01.html,11.8
2009-10,TOR,/players/b/belinma01.html,12.6
2010-11,NOH,/players/b/belinma01.html,12.1
2011-12,NOH,/players/b/belinma01.html,11.9
2012-13,CHI,/players/b/belinma01.html,10.4
2013-14,SAS,/players/b/belinma01.html,15.0
2014-15,SAS,/players/b/belinma01.html,12.4
2015-16,SAC,/players/b/belinma01.html,9.4
2016-17,CHO,/players/b/belinma01.html,13.3
2017-18,TOT,/players/b/belinma01.html,14.1
2017-18,ATL,/players/b/belinma01.html,14.1
2017-18,PHI,/players/b/belinma01.html,14.2
2018-19,SAS,/players/b/belinma01.html,11.9
2019-20,SAS,/players/b/belinma01.html,10.8
2004-05,TOR,/players/b/bonnema01.html,14.7
2005-06,TOR,/players/b/bonnema01.html,13.7
2006-07,SAS,/players/b/bonnema01.html,16.4
2007-08,SAS,/players/b/bonnema01.html,12.4
2008-09,SAS,/players/b/bonnema01.html,15.0
2009-10,SAS,/players/b/bonnema01.html,14.9
2010-11,SAS,/players/b/bonnema01.html,13.5
2011-12,SAS,/players/b/bonnema01.html,13.2
2012-13,SAS,/players/b/bonnema01.html,11.8
2013-14,SAS,/players/b/bonnema01.html,11.2
2014-15,SAS,/players/b/bonnema01.html,10.1
2015-16,SAS,/players/b/bonnema01.html,14.1
2009-10,DET,/players/d/dayeau01.html,12.8
2010-11,DET,/players/d/dayeau01.html,13.0
2011-12,DET,/players/d/dayeau01.html,7.1
2012-13,TOT,/players/d/dayeau01.html,12.9
2012-13,DET,/players/d/dayeau01.html,12.6
2012-13,MEM,/players/d/dayeau01.html,13.3
2013-14,TOT,/players/d/dayeau01.html,11.0
2013-14,TOR,/players/d/dayeau01.html,2.4
2013-14,SAS,/players/d/dayeau01.html,13.5
2014-15,TOT,/players/d/dayeau01.html,8.2
2014-15,SAS,/players/d/dayeau01.html,7.1
2014-15,ATL,/players/d/dayeau01.html,12.1
2003-04,ATL,/players/d/diawbo01.html,8.8
2004-05,ATL,/players/d/diawbo01.html,10.0
2005-06,PHO,/players/d/diawbo01.html,17.3
2006-07,PHO,/players/d/diawbo01.html,13.0
2007-08,PHO,/players/d/diawbo01.html,12.0
2008-09,TOT,/players/d/diawbo01.html,14.4
2008-09,PHO,/players/d/diawbo01.html,12.5
2008-09,CHA,/players/d/diawbo01.html,14.9
2009-10,CHA,/players/d/diawbo01.html,12.8
2010-11,CHA,/players/d/diawbo01.html,13.9
2011-12,TOT,/players/d/diawbo01.html,11.2
2011-12,CHA,/players/d/diawbo01.html,10.8
2011-12,SAS,/players/d/diawbo01.html,12.1
2012-13,SAS,/players/d/diawbo01.html,11.9
2013-14,SAS,/players/d/diawbo01.html,14.1
2014-15,SAS,/players/d/diawbo01.html,12.7
2015-16,SAS,/players/d/diawbo01.html,14.0
2016-17,UTA,/players/d/diawbo01.html,9.0
None,SAS,/players/d/duncati01.html,22.6
1998-99,SAS,/players/d/duncati01.html,23.2
None,SAS,/players/d/duncati01.html,24.8
None,SAS,/players/d/duncati01.html,23.8
None,SAS,/players/d/duncati01.html,27.0
None,SAS,/players/d/duncati01.html,26.9
None,SAS,/players/d/duncati01.html,27.1
None,SAS,/players/d/duncati01.html,27.0
None,SAS,/players/d/duncati01.html,23.1
None,SAS,/players/d/duncati01.html,26.1
None,SAS,/players/d/duncati01.html,24.4
None,SAS,/players/d/duncati01.html,24.4
None,SAS,/players/d/duncati01.html,24.7
None,SAS,/players/d/duncati01.html,21.9
2011-12,SAS,/players/d/duncati01.html,22.5
None,SAS,/players/d/duncati01.html,24.4
